Date,Time,1LAC23CT101_XQ02.Out.Average,1LAC23CT102_XQ02.Out.Average,1LAC23CT103_XQ02.Out.Average,1LAC23CT104_XQ02.Out.Average,1LAC23CT105_XQ02.Out.Average,1LAC23CT106_XQ02.Out.Average,1LAC23CT107_XQ02.Out.Average,1LAC23CT108_XQ02.Out.Average,1LAC23CT109_XQ02.Out.Average,1LAC23CT110_XQ02.Out.Average,1PGB41CT101_XQ02.Out.Average,1PGB41CT102_XQ02.Out.Average,1PGB41CT103_XQ02.Out.Average,1PGB41CT104_XQ02.Out.Average,1PGB41CT105_XQ02.Out.Average,1PGB41CT106_XQ02.Out.Average,1PGB41CT107_XQ02.Out.Average,1PGB41CT108_XQ02.Out.Average,1PGB41CT109_XQ02.Out.Average,1PGB41CT110_XQ02.Out.Average,1PGB41CT111_XQ02.Out.Average,1PGB41CT112_XQ02.Out.Average,1LAC13CT101_XQ02.Out.Average,1LAC13CT102_XQ02.Out.Average,1LAC13CT103_XQ02.Out.Average,1LAC13CT104_XQ02.Out.Average,1LAC13CT105_XQ02.Out.Average,1LAC13CT106_XQ02.Out.Average,1LAC03CT105_XQ02.Out.Average,1LAC03CT106_XQ02.Out.Average,1LAC03CT107_XQ02.Out.Average,1LAC03CT108_XQ02.Out.Average,1LAC03CT103_XQ02.Out.Average,1LAC03CT104_XQ02.Out.Average,1LAB13CT103_XQ02.Out.Average,1LAB13CT104_XQ02.Out.Average,1LAB13CT105_XQ02.Out.Average,1LAB23CT101_XQ02.Out.Average,1LAB23CT102_XQ02.Out.Average,1LAB23CT103_XQ02.Out.Average,1LAB13CT101_XQ02.Out.Average,1LAB13CT102_XQ02.Out.Average,1LAC13CT107_XQ02.Out.Average,1LAC13CT108_XQ02.Out.Average,1LAC03CT123_XQ02.Out.Average,1LAC03CT124_XQ02.Out.Average,1LAC03CT109_XQ02.Out.Average,1LAC03CT110_XQ02.Out.Average,1LAB13CP101_XQ01.Out.Average,1LAB13CP102_XQ01.Out.Average,1LAB13CP105_XQ01.Out.Average,1LAB23CP101_XQ01.Out.Average,1LAB23CP102_XQ01.Out.Average,1MdbfpC_SucFlAct.Out.Average,1LAB13CF101_XQ01.Out.Average,1LAB13CF102_XQ01.Out.Average,1LAB13CP103_XQ01.Out.Average,1LAB13CP104_XQ01.Out.Average,1LAC03CT111_XQ02.Out.Average,1LAC03CT113_XQ02.Out.Average,1LAC03CT115_XQ02.Out.Average,1LAC03CT117_XQ02.Out.Average,1LAC03CT119_XQ02.Out.Average,1LAC03CT121_XQ02.Out.Average,1LAC03CT125_XQ02.Out.Average,1LAC03CT126_XQ02.Out.Average,1LAC23CS101_XQ50.Out.Average,1LAC23CS102_XQ50.Out.Average,1LAC03AP001_XQ06.Out.Average,1LAC03AA101_XQ50.Out.Average,1LAC23CP101_XQ01.Out.Average,1LAC23CP102_XQ01.Out.Average,1LAC23CP103_XQ01.Out.Average,1LAC23CP104_XQ01.Out.Average,1LAC23CP105_XQ01.Out.Average,1LAC23CP106_XQ01.Out.Average,1LAC03CT101_XQ02.Out.Average,1LAC03CT102_XQ02.Out.Average,1LAC23CT111_XQ02.Out.Average,1LAC23CT112_XQ02.Out.Average,1LAC23CT113_XQ02.Out.Average,1LAC23CT114_XQ02.Out.Average,1LAC23CT115_XQ02.Out.Average,1LAC23CT116_XQ02.Out.Average,1LAC23CT117_XQ02.Out.Average,1LAC23CT118_XQ02.Out.Average
02/11/2026,20:01:00,24.90368,24.52365,23.21112,24.69637,24.31636,24.14364,24.17818,23.24566,24.17818,24.42,26.28601,26.28601,26.25144,26.25144,25.69844,26.32057,26.42428,25.66388,21.48494,21.45044,21.45044,21.48494,24.66182,24.45455,24.66182,24.62727,25.00734,25.14553,23.45287,23.17659,23.34926,23.3838,24.07455,23.90186,25.66388,25.4911,26.94283,28.08393,26.38971,26.52798,29.74444,29.74444,25.28376,25.97494,25.52566,25.87125,26.83911,23.66008,2.480428,2.450213,2.433732,2.34629,2.437852,79.3662,12.13203,35.82383,0,0,22.20983,22.00269,21.96819,22.07174,22.07174,21.93367,25.2492,25.35287,0,0,-2.85675,0,3.064689,3.057822,3.067711,2.339239,2.335943,2.335119,24.59273,23.69462,25.04189,25.21465,25.11098,25.45654,25.2492,24.14364,23.72916,23.48741
02/11/2026,20:02:00,24.90368,24.52365,23.21112,24.69637,24.31636,24.14364,24.17818,23.24566,24.17818,24.42,26.28601,26.28601,26.25144,26.25144,25.69844,26.32057,26.42428,25.66388,21.48494,21.45044,21.45044,21.48494,24.65845,24.45118,24.60162,24.62391,25.00734,25.14553,23.45287,23.17659,23.34926,23.3838,24.07455,23.90186,25.66388,25.4911,26.94283,28.08393,26.38971,26.52798,29.74444,29.74444,24.9378,25.97494,25.52566,25.87125,26.83911,23.66008,2.480428,2.450213,2.433732,2.34629,2.437852,78.8434,12.02165,35.82383,0,0,22.20983,22.00269,21.96819,22.07174,22.07174,21.93367,25.2492,25.35287,0,0,-2.85675,0,3.064689,3.057822,3.067711,2.339239,2.335943,2.335119,24.59273,23.69462,25.04189,25.21465,25.11098,25.45654,25.2492,24.14364,23.72916,23.48741
02/11/2026,20:03:00,24.90368,24.52365,23.21112,24.69637,24.31636,24.14364,24.17818,23.24566,24.17818,24.42,26.28601,26.28601,26.25144,26.25144,25.69844,26.32057,26.42428,25.66388,21.48494,21.45044,21.45044,21.48494,24.35094,24.14367,24.35094,24.31639,25.00734,25.14553,23.45287,23.17659,23.34926,23.3838,24.07455,23.90186,25.66388,25.4911,26.94283,28.08393,26.38971,26.52798,29.74444,29.74444,24.90372,25.97494,25.52566,25.87125,26.83911,23.66008,2.480428,2.450213,2.433732,2.34629,2.437852,77.6785,11.63798,35.82383,0,0,22.20983,22.00269,21.96819,22.07174,22.07174,21.93367,25.2492,25.35287,0,0,-2.85675,0,3.064689,3.057822,3.067711,2.339239,2.335943,2.335119,24.59273,23.69462,25.04189,25.21465,25.11098,25.45654,25.2492,24.14364,23.72916,23.48741
02/11/2026,20:04:00,24.90368,24.52365,23.21112,24.69637,24.31636,24.14364,24.17818,23.24566,24.17818,24.42,26.28601,26.28601,26.25144,26.25144,25.69844,26.32057,26.42428,25.66388,21.48494,21.45044,21.45044,21.48494,24.35094,24.14367,24.35094,24.31639,25.00734,25.14553,23.45287,23.17659,23.34926,23.3838,24.07455,23.90186,25.66388,25.4911,26.94283,28.08393,26.38971,26.52798,29.74444,29.74444,24.66204,25.73321,25.52566,25.87125,26.83911,23.66008,2.480428,2.450213,2.433732,2.34629,2.437852,76.32278,11.27375,35.63203,0,0,22.20983,22.00269,21.96819,22.07174,22.07174,21.93367,25.2492,25.35287,0,0,-2.85675,0,3.064689,3.057822,3.067711,2.339239,2.335943,2.335119,24.59273,23.69462,25.04189,25.21465,25.11098,25.45654,25.2492,24.14364,23.72916,23.48741
02/11/2026,20:05:00,24.90368,24.52365,23.21112,24.69637,24.31636,24.14364,24.17818,23.24566,24.17818,24.42,26.28601,26.28601,26.25144,26.25144,25.69844,26.32057,26.42428,25.66388,21.48494,21.45044,21.45044,21.48494,24.23897,24.14367,24.29581,24.31313,24.89535,25.14553,23.45287,23.17659,23.34926,23.3838,24.07455,23.90186,25.66388,25.4911,26.94283,28.08393,26.38971,26.52798,29.74444,29.74444,24.59275,25.6639,25.52566,25.87125,26.83911,23.66008,2.480428,2.450213,2.433732,2.34629,2.437852,75.60145,10.98753,35.48051,0,0,22.20983,22.00269,21.96819,22.07174,22.07174,21.93367,25.2492,25.35287,0,0,-2.85675,0,3.064689,3.057822,3.067711,2.339239,2.335943,2.335119,24.59273,23.69462,25.04189,25.21465,25.11098,25.45654,25.2492,24.14364,23.72916,23.48741
02/11/2026,20:06:00,24.90368,24.52365,23.21112,24.69637,24.31636,24.14364,24.17818,23.24566,24.17818,24.42,26.28601,26.28601,26.25144,26.25144,25.69844,26.32057,26.42428,25.66388,21.48494,21.45044,21.45044,21.48494,24.04006,23.99591,24.04006,24.00551,24.6964,25.14553,23.45287,23.17659,23.34926,23.3838,24.07455,23.90186,25.66388,25.4911,26.94283,28.08393,26.38971,26.52798,29.74444,29.74444,24.59275,25.6639,25.52566,25.87125,26.83911,23.66008,2.480428,2.450213,2.433732,2.34629,2.437852,75.49236,10.98753,35.48051,0,0,22.20983,22.00269,21.96819,22.07174,22.07174,21.93367,25.2492,25.35287,0,0,-2.85675,0,3.064689,3.057822,3.067711,2.339239,2.335943,2.335119,24.59273,23.69462,25.04189,25.21465,25.11098,25.45654,25.2492,24.14364,23.72916,23.48741
02/11/2026,20:07:00,24.90368,24.52365,23.21112,24.69637,24.31636,24.14364,24.17818,23.24566,24.17818,24.42,26.28601,26.28601,26.25144,26.25144,25.69844,26.32057,26.42428,25.66388,21.48494,21.45044,21.45044,21.48494,24.04006,23.83282,24.04006,24.00551,24.6964,25.14553,23.45287,23.17659,23.34926,23.3838,24.07455,23.90186,25.66388,25.4911,26.94283,28.08393,26.38971,26.52798,29.74444,29.74444,24.59275,25.6639,25.52566,25.87125,26.83911,23.66008,2.480428,2.450213,2.433732,2.34629,2.437852,75.49236,10.98753,35.48051,0,0,22.20983,22.00269,21.96819,22.07174,22.07174,21.93367,25.2492,25.35287,0,0,-2.85675,0,3.064689,3.057822,3.067711,2.339239,2.335943,2.335119,24.59273,23.69462,25.04189,25.21465,25.11098,25.45654,25.2492,24.14364,23.72916,23.48741
02/11/2026,20:08:00,24.90368,24.52365,23.21112,24.69637,24.31636,24.14364,24.17818,23.24566,24.17818,24.42,26.28601,26.28601,26.25144,26.25144,25.69844,26.32057,26.42428,25.66388,21.48494,21.45044,21.45044,21.48494,24.04006,23.83282,24.04006,24.00551,24.6964,24.87284,23.45287,23.17659,23.34926,23.3838,24.07455,23.90186,25.66388,25.4911,26.94283,28.08393,26.38971,26.52798,29.74444,29.74444,24.42879,25.54503,25.52566,25.87125,26.83911,23.66008,2.480428,2.450213,2.433732,2.34629,2.437852,74.81042,10.75565,35.30637,0,0,22.20983,22.00269,21.96819,22.07174,22.07174,21.93367,25.2492,25.35287,0,0,-2.85675,0,3.064689,3.057822,3.067711,2.339239,2.335943,2.335119,24.59273,23.69462,25.04189,25.21465,25.11098,25.45654,25.2492,24.14364,23.72916,23.48741
02/11/2026,20:09:00,24.90368,24.52365,23.21112,24.69637,24.31636,24.14364,24.17818,23.24566,24.17818,24.42,26.28601,26.28601,26.25144,26.25144,25.69844,26.32057,26.42428,25.66388,21.48494,21.45044,21.45044,21.48494,23.84513,23.83282,23.73135,24.00551,24.6964,24.83459,23.45287,23.17659,23.34926,23.3838,24.07455,23.90186,25.66388,25.4911,26.94283,28.08393,26.38971,26.52798,29.74444,29.74444,24.28184,25.31835,25.52566,25.87125,26.83911,23.66008,2.480428,2.450213,2.433732,2.34629,2.437852,74.01764,10.64418,35.13716,0,0,22.20983,22.00269,21.96819,22.07174,22.07174,21.93367,25.2492,25.35287,0,0,-2.85675,0,3.064689,3.057822,3.067711,2.339239,2.335943,2.335119,24.59273,23.69462,25.04189,25.21465,25.11098,25.45654,25.2492,24.14364,23.72916,23.48741
02/11/2026,20:10:00,24.90368,24.52365,23.21112,23.83484,24.31636,24.14364,24.17818,23.24566,24.17818,24.42,26.28601,26.28601,26.25144,26.25144,25.69844,26.32057,26.42428,25.66388,21.48494,21.45044,21.45044,21.48494,23.72918,23.76215,23.72918,23.72253,24.6964,24.83459,23.45287,23.17659,23.34926,23.3838,24.07455,23.90186,25.66388,25.4911,26.94283,28.08393,26.38971,26.52798,29.74444,29.74444,24.28184,25.31835,25.52566,25.87125,26.83911,23.66008,2.480428,2.450213,2.433732,2.34629,2.437852,73.26191,10.32137,35.13716,0,0,22.20983,22.00269,21.96819,22.07174,22.07174,21.93367,25.2492,25.35287,0,0,-2.85675,0,3.064689,3.057822,3.067711,2.339239,2.335943,2.335119,24.59273,23.69462,25.04189,25.21465,25.11098,25.45654,25.2492,24.14364,23.72916,23.48741
